field_season,site,coral_tag,before/after,annotator,date_annotated,colony_width1,colony_width2,colony_area,binary_tissue_loss,binary_disease,cyanobacteria_contact,binary_algal_contact,turf_contact,binary_macroalgae_contact,type_of_macroalgae,binary_CCA_contact,sediment_contact,binary_coral_contact,binary_bleaching,bleaching_proportion,notes_bleaching,notes
KI2016b,5,820,,NO,2/2/2017,30.253,18.511,344.435,n,n,n,y,y,y,"Halimeda, Peysson_red",y,y,n,y,2,"large area on top is bleached, 3cm scale used",
KI2016b,5,821,,NO,2/2/2017,31.514,17.27,380.553,n,n,n,y,y,y,Halimeda,y,y,n,n,NONE,"3cm scale used, measurement might be off as the coral goes out of the image",
KI2016b,5,824,,NO,2/2/2017,17.736,16.719,224.749,n,n,n,y,y,y,Peysson_red,y,y,n,n,NONE,3cm scale used,
KI2016b,5,827,,NO,2/2/2017,0,0,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,DEAD,
KI2016b,5,839,,NO,2/2/2017,20.961,10.81,253.387,n,y,n,y,y,n,NONE,y,y,n,n,NONE,"pink disease present and strange blue disease along one edge, 3cm scale used, measurement might be off as the coral goes out of the image",
KI2016b,5,1041,,NO,2/2/2017,11.673,9.717,123.805,n,y,n,y,y,y,Peysson_red,y,y,n,y,1,"one spot of bleaching, pink disease present, 3cm scale used, measurement might be off as the coral goes out of the image",
KI2016b,5,1042,,NO,2/2/2017,70.047,56.803,2356.314,n,n,n,y,y,y,"Halimeda, Peysson_red",y,y,n,n,NONE,"2.54cm scale used, ",
KI2016b,5,1043,,NO,2/2/2017,33.218,23.056,515.209,n,y,n,y,y,y,Peysson_red,y,y,n,n,NONE,"pink disease along edge, 3cm scale used, measurement might be off as the coral goes out of the image",
KI2016b,5,1044,,NO,2/2/2017,34.721,13.766,411.922,n,y,n,y,y,y,Peysson_red,y,y,n,y,1,"several patches of bleaching, pink disease present",
KI2016b,5,1045,,NO,2/2/2017,49.418,39.346,1256.592,n,y,n,y,y,y,peysson_brown,y,y,n,n,NONE,"4cm scale used, pink disease present",
KI2016b,5,1046,,NO,1/2/2017,28.284,28.359,572.479,n,y,n,y,y,y,"Halimeda, Peysson_red",y,y,y,y,1,"2.54cm scale used, several small areas of bleaching, pink disease present",
KI2016b,5,1047,,NO,2/2/2017,65.493,39.554,1786.524,n,y,n,y,y,y,Halimeda,y,y,n,n,NONE,"pink disease on far edge, 1.025cm scale used",
KI2016b,5,1048,,NO,1/2/2017,56.744,47.939,1592.32,n,y,n,y,y,n,NONE,y,y,n,n,NONE,"2.54cm scale used, pink disease present",
KI2016b,5,1065,,NO,17-01-2017,34.505,17.063,358.081,n,n,n,y,y,y,"Halimeda, peysson_red?",y,y,n,n,NONE ,lightening around edges and in one large patch on coral,
KI2016b,5,1066,,NO,2/2/2017,28.834,12.775,243.84,n,n,n,y,y,y,Peysson_red,n,y,n,n,NONE,"3cm scale used, measurement might be off as the coral goes out of the image",
KI2016b,5,794_946,,NO,2/2/2017,36.765,16.229,879.181,n,y,n,y,y,y,"Peysson_red, Halimeda",y,n,n,n,NONE,2.258cm scale used,
KI2016b,5,810b,,NO,2/2/2017,24.589,23.197,483.432,n,n,n,y,y,n,NONE,n,y,n,y,1,"4 spots of bleaching, 3cm scale used",
KI2016b,5,834_947,,NO,2/2/2017,14.352,2.718,93.562,n,n,n,y,y,n,NONE,n,y,n,n,NONE,3cm scale used,
KI2016b,8,61,,NO,12/1/2017,6.512,3.667,19.513,n,n,n,y,y,n,NONE,n,y,n,y,2,"one patch less than 5cm but because coral is small, takes up a quarter of the live portion",
KI2016b,8,62,,NO,12/1/2017,22.245,16.587,298.793,n,n,n,y,y,n,NONE,y,y,n,n,NONE ,7cm scale used,
KI2016b,8,717,,NO,17-01-2017,3.741,2.018,10.675,n,n,n,y,y,y,Halimeda,n,y,n,n,NONE,,
KI2016b,8,880,,NO,17-01-2017,25.66,5.199,93.829,n,n,n,y,y,y,Halimeda,y,y,n,y,1,small areas of lightening and bleaching ,
KI2016b,8,905,,NO,17-01-2017,33.379,28.697,598.923,n,y,n,y,y,y,Halimeda,n,y,n,n,NONE,bright pink disease around worm holes,
KI2016b,8,906,,NO,17-01-2017,42.657,39.873,1042.675,n,n,n,y,y,y,"Halimeda, Peysson_red",y,y,n,y,1,a few small patches less than 5cm,
KI2016b,8,907,,NO,17-01-2017,15.109,14.383,161.933,n,n,n,y,y,y,Halimeda,y,y,n,y,1,bleaching around edges of coral,
KI2016b,8,908,,NO,2/2/2017,31.185,28.738,547.069,n,y,n,y,y,n,NONE,y,y,y,n,NONE,"5cm scale used, pink disease present",
KI2016b,8,909,,JL,11/1/2017,23.581,21.526,336.408,n,n,n,y,y,n,NONE,y,y,n,y,1,"a few small spots less than 5cm, one bleached patch around algal patch ",
KI2016b,8,910,,NO,20-01-2017,20.981,18.6,270.093,n,n,n,y,y,y,Peysson_red,y,y,y,n,NONE,,
KI2016b,8,911,,NO,11/1/2017,38,28.89,731.161,n,n,n,y,y,y,"Halimeda, Peysson_red",y,y,n,n,NONE,,
KI2016b,8,913,,NO,20-01-2017,26.396,29.502,504.342,n,y,n,n,y,y,"Halimeda, Peysson_red",,y,n,y,1,one area of bleaching around one edge. Pink disease all around coral,
KI2016b,8,915,,NO,20-01-2017,25.049,22.131,383.229,n,y,n,y,y,y,"Halimeda, Peysson_red",y,y,n,y,1,"one small area of bleaching on to corner of coral, pink disease present",
KI2016b,8,916,,NO,20-01-2017,16.294,12.918,141.962,n,n,n,y,y,y,Halimeda,y,y,n,y,1,several small patches of bleaching,
KI2016b,8,919,,NO,20-01-2017,30.644,24.73,405.428,n,n,n,y,y,y,"Peysson_red, peysson_yellow",Y,Y,N,N,NONE ,,
KI2016b,8,921,,NO,20-01-2017,38.173,29.796,482.594,n,n,n,y,y,y,Peysson_red,y,y,n,y,2,large areas bleaching,
KI2016b,8,988,,NO,20-01-2017,23.57,14.432,319.535,n,y,n,y,y,y,"Halimeda, Peysson_red",y,y,n,n,NONE,pink disease along edges of remaining coral,
KI2016b,8,1086,,NO,20-01-2017,37.82,18.815,647.875,n,y,n,y,y,y,peysson_brown,y,y,n,n,NONE,"measurement off as coral cut out of image, pink disease present",
KI2016b,8,1087,,NO,20-01-2017,13.586,7.705,91.647,n,n,n,y,y,n,NONE,n,n,n,n,NONE,,
KI2016b,15,578,,NO,12/1/2017,33.383,14.853,388.398,n,y,n,y,y,n,NONE,n,y,n,n,NONE,bright pink disease around worm holes,
KI2016b,15,585,,NO,12/1/2017,19.669,8.592,185.478,n,y,n,y,y,n,NONE,y,y,n,y,2,50% of remaining coral is bleaching,
KI2016b,15,587,,NO,17-01-2017,28.091,16.9,305.455,n,n,n,y,y,y,Peysson_red,n,y,n,y,1,bleaching around edges of coral,
KI2016b,15,588,,NO,17-01-2017,41.83,32.405,478.835,n,n,y,y,y,y,Halimeda,y,y,n,y,2,"strange pale grey and dark grey 3D patches on top of coral, large patches of bleaching",
KI2016b,15,591,,NO,17-01-2017,38.223,29.177,808.848,n,y,n,y,y,n,NONE,y,n,n,y,1,"ring of bleaching on outer rim of coral, pink dease around edge and blue/grey coloration around worm holes",
KI2016b,15,592,,NO,17-01-2017,46.085,38.595,1112.116,n,n,n,y,y,y,Peysson_red,y,n,n,y,3,extensive bleaching and lightening all over coral,
KI2016b,15,594,,NO,20-01-2017,16.106,9.383,98.081,n,n,n,y,y,y,"Peysson_red, peysson_yellow",n,y,n,y,2,"5cm scale used, large area bleaching",
KI2016b,15,597,,NO,20-01-2017,25.546,24.119,349.112,n,n,y,y,y,y,Peysson_yellow,y,y,n,y,2,"7cm scale used, large patch of bleaching over 5cm",
KI2016b,15,601,,NO,17-01-2017,30.025,23.763,394.013,n,y,y,y,y,n,NONE,n,y,n,y,1,"bleaching in several small patches, pink disease around edges",
KI2016b,15,605,,NO,20-01-2017,37.795,33.246,900.315,n,n,y,y,y,y,Peysson_red,y,y,n,y,2,several large patches bleaching,
KI2016b,15,612,,NO,20-01-2017,25.427,20.743,440.223,n,n,n,y,y,y,Peysson_red,y,y,n,y,2,large areas bleaching,
KI2016b,15,618,,NO,20-01-2017,36.753,32.127,645.107,n,n,n,y,y,y,Peysson_red,y,y,n,y,2,large areas bleaching,
KI2016b,15,619,,NO,20-01-2017,22.27,13.768,165.405,n,n,n,y,y,n,NONE,n,y,n,y,1,areas around the edge of the coral are bleaching,
KI2016b,15,583b,,NO,17-01-2017,20.244,12.828,101.985,n,n,n,y,y,y,Peysson_red,n,y,n,y ,2,"10cm scale used from yellow tape measure, bleaching covers roughly 40-50% of live coral",
KI2016b,19,659,,NO,12/1/2017,32.04,20.311,366.784,n,y,y,y,y,n,NONE,y,n,n,y,1,one small patch around algae,
KI2016b,19,671,,NO,17-01-2017,0,0,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,DEAD,
KI2016b,19,677,,NO,2/2/2017,34.07,26.801,559.794,n,n,y,y,y,y,Peysson_yellow,n,n,n,n,NONE,5cm scale used,
KI2016b,19,656_1075,,NO,2/2/2017,71.749,61.58,1378.655,n,n,y,y,y,y,"Halimeda, Peysson_red",y,y,n,n,NONE,"lots! cyanobacteria, 6.985cm scale used",
KI2016b,19,699_1074,,NO,12/1/2017,28.907,23.494,409.947,n,y,y,y,y,n,NONE,y,n,n,n,NONE,small pink disease along edge of coral,
KI2016b,27,729,,NO,2/2/2017,18.572,13.751,154.534,n,n,y,y,y,n,NONE,y,y,n,n,NONE,3cm scale used,
KI2016b,27,936,,NO,12/1/2017,16.88,14.074,182.28,n,n,y,y,y,n,NONE,y,y,n,n,NONE,coral is paling in multiple areas,
KI2016b,27,937,,NO,2/2/2017,9.962,9.08,58.204,n,n,y,y,y,y,Peysson_red,n,y,n,y,1,"one spot of bleaching, 3cm scale used",
KI2016b,27,938,,NO,20-01-2017,19.323,11.206,122.934,n,y,y,y,y,n,NONE,n,n,n,y,1,"5cm scale used, one patch of bleaching",
KI2016b,27,942,,NO,2/2/2017,24.904,14.707,244.943,n,n,y,y,y,n,NONE,n,y,n,y,2,"extensive bleaching and lightening all over coral, 3cm scale used",
KI2016b,27,1063,,NO,12/1/2017,12.686,11.495,101.085,n,n,n,y,y,n,NONE,y,y,n,y,2,"multiple patches, one patch over 5cm",
KI2016b,27,1064,,NO,1/2/2017,13.82,12.751,128.235,n,n,y,y,y,n,NONE,n,y,n,n,NONE,6.985cm scale used,
KI2016b,30,127,,NO,11/1/2017,16.519,10.156,83.452,n,n,n,y,y,n,NONE,y,y,n,y,2,patchy bleaching all over coral,
KI2016b,30,127,,NO,20-01-2017,12.755,12.607,93.576,n,n,n,y,y,n,NONE,n,y,n,n,NONE,,
KI2016b,30,128,,NO,17-01-2017,17.09,11.037,131.832,n,n,n,y,y,n,NONE,n,y,n,y,2,large patch on the left part of the coral bleached,
KI2016b,30,146,,NO,11/1/2017,11.211,5.011,37.701,n,n,n,y,y,n,NONE,y,y,n,y,3,"emtire coral severly bleaching, middle parts of corallites still dark",
KI2016b,30,146,,NO,20-01-2017,11.514,7.334,50.956,n,n,n,y,y,n,NONE,y,y,n,y,3,corallites are extensively bleaches over remaining coral,
KI2016b,30,151,,NO,12/1/2017,43.888,18.18,577.564,n,y,n,y,y,n,NONE,y,y,n,y,2,"used 4in (10.16cm) scale, large patches are bleaching all over coral",
KI2016b,30,386,,NO,12/1/2017,22.687,12.029,188.556,n,n,n,y,y,y,peysson_brown,y,y,n,y,1,one patch barely bleaching,
KI2016b,30,388,,NO,12/1/2017,17.256,14.188,106.002,n,n,n,y,y,n,NONE,y,y,n,y,2,outer parts of corallites are bleaching over remaining part of coral,
KI2016b,30,430,,NO,17-01-2017,0,0,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,DEAD,
KI2016b,30,439,,NO,17-01-2017,31.455,23.205,387.024,n,n,n,y,y,y,"peysson_brown, peysson_yellow, peysson_red",y,y,n,y,2,many small patches,
KI2016b,30,441,,NO,17-01-2017,39.827,24.883,586.426,n,y,n,y,y,y,Peysson_yellow,n,y,n,y,1,small patchest along rim and lightening around worm holes and strange blue patches,
KI2016b,30,944,,NO,17-01-2017,0,0,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,DEAD,
KI2016b,30,1082,,NO,1/2/2017,55.993,40.82,1575.603,n,y,n,y,y,y,Peysson_yellow,y,y,n,n,NONE,6.985cm scale used,
KI2016b,30,1083,,NO,1/2/2017,46.524,39.106,1046.514,n,y,n,y,y,n,NONE,y,y,n,n,NONE,6.985cm scale used,
KI2016b,30,1084,,NO,1/2/2017,27.695,26.472,518.81,n,n,n,y,y,n,NONE,y,y,n,y,2,large area on top is bleached,
KI2016b,32,499,,NO,12/1/2017,0,0,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,DEAD,
KI2016b,32,500,,NO,12/1/2017,8.567,3.411,25.86,n,n,n,y,y,y,peysson_brown,N,Y,N,Y,3,entire coral is bleached,
KI2016b,32,741,,NO,2/3/2017,21.108,8.28,109.412,n,n,n,y,y,y,peysson_brown,n,y,n,n,NONE,"individual corallites appear to be possibly bleaching, 3cm scale used",
KI2016b,32,770,,NO,12/1/2017,7.254,6.286,27.979,n,n,n,y,y,y,Peysson_yellow,y,y,n,y,1,two bleaching patches,
KI2016b,32,896,,NO,2/3/2017,32.992,18.669,373.515,n,n,n,y,y,n,NONE,n,y,n,y,1,"tips of a few branches are bleaching, 4.230cm scale used",
KI2016b,32,901,,NO,2/3/2017,19.852,12.333,168.647,n,n,n,y,y,y,Peysson_yellow,y,y,n,n,NONE,"photo is very blurry, details are hard to distinguish, 3cm scale used",
KI2016b,32,902,,NO,2/3/2017,13.76,6.334,62.079,n,n,n,y,y,y,peysson_brown,n,y,n,n,NONE,3cm scale used,
KI2016b,32,903,,NO,2/3/2017,11.354,9.32,84.343,n,n,n,y,y,y,Peysson_red,y,y,n,y,2,"large area of blaching and many individual corallites are bleaching, 3cm scale used",
KI2016b,32,1061,,NO,2/3/2017,9.989,9.519,73.694,n,n,n,y,y,y,Peysson_red,n,y,n,y,2,"large areas of bleaching, 3cm scale used",
KI2016b,32,482_897,,NO,1/2/2017,73.598,60.865,1428.604,n,n,n,y,y,n,NONE,y,y,n,y,1,"2.54cm scale used, small spot of bleaching ",
KI2016b,32,497_745,,NO,2/3/2017,16.581,15.492,109.059,n,n,n,y,y,y,peysson_brown,y,y,n,n,NONE,3cm scale used,
KI2016b,32,746_1058,,NO,2/3/2017,6.873,3.855,22.245,n,y,n,y,y,n,NONE,y,y,n,y,2,"3cm scale used, large area bleached, pink disease present",
KI2016b,32,754_899_1060,,NO,2/3/2017,12.687,7.195,79.496,n,n,n,y,y,n,NONE,y,y,n,y,1,small patch of bleaching . 3cm scale used,
KI2016b,32,764_1059,,NO,2/3/2017,15.451,11.051,100.614,n,n,n,y,y,n,NONE,y,y,n,y,1,"tips of a few branches are bleaching, 3cm scale used",
KI2016b,32,904_1062,,NO,2/3/2017,7.572,2.706,15.836,n,n,n,y,y,y,peysson_brown,n,y,n,n,NONE,"lightening around edges, 3cm scale used",
KI2016b,33,973,,NO,17-01-2017,63.828,54.207,2137.545,n,y,n,y,y,y,Peysson_red,y,y,y,y,1,"small patches with a larger patch of lightening around edge and one in center, pink disease around edge and worm hole",
KI2016b,33,974,,NO,12/1/2017,17.842,17.016,419.177,n,y,n,y,y,y,Halimeda,y,y,n,n,NONE,small pink disease around edge,
KI2016b,33,975,,NO,1/2/2017,221.033,165.277,16989.262,n,n,n,y,y,y,"peysson_brown, peysson_red",y,y,y,y,1,"2.54cm scale used, several small areas of bleaching",
KI2016b,33,976,,NO,12/1/2017,71.689,46.886,2356.355,n,y,n,y,y,n,NONE,y,y,y,y,1,"strange blue patches on the coral, a few small patches of bleaching",
KI2016b,33,976,,NO,19/01/2017,38.996,31.341,827.09,n,y,n,y,y,y,"Halimeda, peysson_yellow",y,y,n,y,1,"bleaching along coral edges, pink disease along edge and worm holes and strange blue patches along bleaching area",
KI2016b,33,977,,NO,20-01-2017,42.107,32.812,831.204,n,y,n,y,y,y,"peysson_brown, peysson_yellow, peysson_red",y,y,n,y,1,"several patches of bleaching, pink disease present",
KI2016b,33,978,,NO,19/01/2017,92.435,83.768,4519.815,n,y,n,y,y,y,Halimeda. Peysson_yellow,y,y,y,n,NONE,host to xmas tree worms- blue,
KI2016b,33,979,,NO,2/2/2017,53.254,41.5,2460.682,n,y,n,y,y,y,"Halimeda, Peysson_brown",y,y,n,y,2,"extensive lightening an bleaching in one area of the coral, pink disease present, 3cm scale used",
KI2016b,33,980,,NO,2/2/2017,25.827,17.961,253.568,n,y,n,y,y,n,NONE,y,y,n,n,NONE,"3cm scale used, pimk coral along edge",
KI2016b,33,991,,NO,19/01/2017,44.442,35.439,1080.757,n,y,n,y,y,n,NONE,y,y,y,y,1,"one small spot of bleaching, blue disease around worm hole, pink disease around edge",
KI2016b,33,992,,NO,19/01/2017,16.17,5.319,101.46,n,y,n,y,y,n,NONE,n,y,n,n,NONE,pink disease along edge,
KI2016b,34,314,,NO,19/01/2017,17.892,13.91,141.232,n,y,n,y,y,y,"Peysson_red, peysson_yellow",y,y,n,n,NONE,extensive lightening but no bleaching,
KI2016b,34,324,,NO,19/01/2017,0,0,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,DEAD,
KI2016b,34,328,,NO,19/01/2017,23.025,19.65,227.407,n,n,n,y,y,n,NONE,n,y,n,y,1,one small patch,
KI2016b,34,339,,NO,19/01/2017,14.383,5.713,55.156,n,n,n,y,y,y,Halimeda,y,y,n,y,1,one small spot,
KI2016b,34,354,,NO,19/01/2017,51.394,22.189,1303.27,n,y,n,y,y,n,NONE,y,y,y,y,1,"one small patch, pink disease around one worm hole",
KI2016b,34,361,,NO,20-01-2017,0,0,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,DEAD,
KI2016b,34,776,,NO,20-01-2017,19.523,2.638,50.787,n,n,n,y,y,n,NONE,n,y,n,n,NONE,,
KI2016b,34,777,,NO,20-01-2017,10.355,2.07,12.887,n,n,n,y,y,n,NONE,y,y,n,n,NONE,,
KI2016b,34,783,,NO,20-01-2017,26.089,25.113,417.391,n,n,n,y,y,y,Peysson_yellow,n,y,n,n,NONE ,,
KI2016b,34,786,,NO,2/2/2017,20.866,12.082,212.105,n,n,n,y,y,y,Peysson_red,y,y,n,y,1,"a few small areas bleached,  3cm scale used",
KI2016b,34,844,,NO,25-01-2017,69.934,54.018,1977.241,n,n,n,y,y,y,Peysson_red,y,y,n,y,1,two small areas,
KI2016b,34,850,,NO,25-01-2017,17.122,15.978,205.794,n,n,n,y,y,n,NONE,y,y,n,y,1,small area around edge and possible small area on top,
KI2016b,34,853,,NO,25-01-2017,32.974,30.577,576.363,n,n,n,y,y,y,"Halimeda, peysson_yellow",y,y,n,y,1,a few small areas bleached ,
KI2016b,34,857,,NO,25-01-2017,36.985,24.244,350.162,n,n,n,y,y,n,NONE,y,y,n,n,NONE,,
KI2016b,34,859,,NO,25-01-2017,0,0,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,DEAD,
KI2016b,34,949,,NO,25-01-2017,0,0,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,DEAD,
KI2016b,34,950,,NO,25-01-2017,0,0,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,DEAD,
KI2016b,34,951,,NO,25-01-2017,25.904,21.847,372.175,n,y,n,y,y,n,NONE,y,y,n,n,NONE,pink disease along edge,
KI2016b,34,1089,,NO,25-01-2017,17.174,15.27,209.03,n,n,n,y,y,y,Peysson_red,n,n,n,n,NONE ,,
KI2016b,34,323_BA,,NO,19/01/2017,2.589,1.233,4.032,n,n,n,y,y,n,NONE,n,y,n,n,NONE,,
KI2016b,34,842_1090,,NO,20-01-2017,25.461,29.331,474.757,n,n,n,y,y,y,"Halimeda, Peysson_red",y,y,n,n,NONE,,
KI2016b,35,1,,NO,19/01/2017,28.928,22.86,359.283,n,y,n,y,y,y,"Peysson_yellow, peysson_red",y,y,n,y,1,"one patch less than 5cm, pink disease",
KI2016b,35,5,,NO,19/01/2017,45.359,14.899,424.157,n,y,n,y,y,y,"Peysson_red, peysson_yellow",n,y,n,n,NONE,pink disease along edge,
KI2016b,35,89,,NO,19/01/2017,16.073,3.864,69.817,n,n,n,y,y,y,Peysson_red,y,y,n,y,1,one small patch and along the edge of the remaining coral,
KI2016b,35,99,,NO,19/01/2017,20.643,20.618,270.926,n,n,n,y,y,y,"Peysson_red, peysson_yellow",y,y,n,y,1,several small spots of borderline lightening/bleaching,
KI2016b,35,922,,NO,25-01-2017,48.222,39.564,1283.092,n,n,n,y,y,y,Peysson_red,n,y,y,y,NONE ,"5cm scale used, small area on top",
KI2016b,35,923,,NO,19/01/2017,28.339,26.412,454.475,n,y,n,y,y,y,Halimeda,y,y,y,n,NONE,one spot of lightening,
KI2016b,35,924,,NO,19/01/2017,58.957,32.989,1277.531,n,n,n,y,y,y,"Halimeda, Peysson_red",y,y,n,y,1,in several very small spots,
KI2016b,35,925,,NO,19/01/2017,25.513,24.511,475.15,n,n,n,y,y,y,Halimeda,y,y,n,y,1,two small areas,
KI2016b,35,926,,NO,19/01/2017,14.122,10.445,103.125,n,n,n,y,y,y,Peysson_red,n,y,n,y,2,large area of bleaching ,
KI2016b,35,927,,NO,25-01-2017,24.876,20.978,361.95,n,n,n,y,y,y,Peysson_red,y,,y,n,NONE,,
KI2016b,35,930,,NO,25-01-2017,29.726,24.035,532.924,n,n,n,y,y,y,"Peysson_red, Halimeda",y,y,n,y,1,light bleaching along top of coral,
KI2016b,35,932,,NO,2/3/2017,13.023,7.478,51.451,n,n,n,y,y,y,Halimeda,y,y,n,y,1,"one bright area of bleaching, several areas of lightening",
KI2016b,35,933,,NO,25-01-2017,25.919,25.458,432.995,n,n,n,y,y,y,Halimeda,n,y,n,y,NONE ,"one spot of bleaching, possible bleaching along top dome",
KI2016b,35,934,,NO,25-01-2017,23.317,5.627,85.462,n,n,n,y,y,y,"Halimeda, Peysson_red",y,y,n,n,NONE ,,
KI2016b,35,935,,NO,25-01-2017,19.704,18.151,234.584,n,n,n,y,y,y,Peysson_red,y,y,n,n,NONE ,,
KI2016b,37,1004,,NO,19/01/2017,35.51,23.955,739.714,n,n,y,y,y,n,NONE,n,y,n,n,NONE,,
KI2016b,37,1005,,NO,19/01/2017,23.432,21.394,238.698,n,n,y,y,y,y,Peysson_red,y,y,n,n,NONE,,
KI2016b,37,1006,,NO,2/3/2017,26.671,14.199,270.47,n,n,y,y,y,y,"Halimeda, Peysson_red",y,y,n,n,NONE,3cm scale used,
KI2016b,37,1007,,NO,2/3/2017,28.149,24.283,401.012,n,n,y,y,y,n,NONE,y,y,n,n,NONE,"small red-brown polyps growing out of coral, 3cm scale used, measurement might be off as the coral goes out of the image",
KI2016b,37,1008,,NO,2/3/2017,25.06,14.914,267.466,n,n,y,y,y,y,Peysson_red,y,y,y,y,1,"bleaching in several small areas, 3cm scale used",
KI2016b,37,1009,,NO,19/01/2017,23.149,17.433,260.582,n,n,n,y,y,n,NONE,y,y,n,y,2,several spots along the coral edge and on top,
KI2016b,37,1010,,NO,2/3/2017,21.908,16.488,271.985,n,y,n,y,y,y,Peysson_red,y,y,y,n,NONE,"pink disease along edge,  3cm scale used",
KI2016b,37,1011,,NO,2/3/2017,16.002,13.666,176.008,n,n,n,y,y,y,Peysson_red,y,y,n,n,NONE, 3cm scale used,
KI2016b,37,1013,,NO,19/01/2017,28.555,27.74,680.42,n,n,n,y,y,y,Peysson_red,y,y,n,y,2,large section of coral is bleaching,
KI2016b,37,1015,,NO,2/3/2017,48.707,41.456,1473.33,n,y,n,y,y,y,Peysson_red,y,y,y,n,NONE,"pink disease along worm holes,  18.486cm scale used", -Niall - I added a picture that has the ruler in it but only a small part of the coral - can you use the ruler to measure out a area in the scale photo and then use that spot as the scale in the bigger picture 
KI2016b,37,1016,,NO,25-01-2017,50.523,36.382,1288.86,n,y,n,y,y,y,Peysson_red,y,y,n,n,NONE,"meaurements off because coral cut out of photo, pink disease present",
KI2016b,37,1017,,NO,25-01-2017,28.475,23.807,486.289,n,n,n,y,y,y,Peysson_red,y,y,n,n,NONE,,
KI2016b,37,1018,,NO,2/3/2017,23.041,15.348,280.972,n,n,n,y,y,y,Peysson_red,y,y,y,y,1,"one small patch on coral,  3cm scale used, , measurement might be off as coral goes outside the image",
KI2016b,37,1019,,NO,2/3/2017,72.942,43.656,1938.513,n,n,n,y,y,n,NONE,y,y,n,y,1,"one small patch on coral, 4.343cm scale used", 
KI2016b,37,1020,,NO,1/2/2017,44.104,34.567,1052.926,n,n,n,y,y,y,Peysson_red,y,y,n,y,2,2.54cm scale used. one area of bleaching over 5cm,
KI2016b,37,1021,,NO,25-01-2017,38.749,27.088,571.557,n,y,n,y,y,y,Peysson_red,y,y,n,n,NONE,"measurement off as coral cut out of image, pink disease present",
KI2016b,37,1022,,NO,25-01-2017,23.69,20.089,313.805,n,n,n,y,y,y,Peysson_red,y,y,n,y,1,small area bleaching,
KI2016b,37,1023,,NO,2/3/2017,21.99,15.651,229.368,n,n,n,y,y,n,NONE,y,y,n,y,1,3cm scale used; 1 bleaching spot,
KI2016b,37,1024,,NO,23-03-2017,16.518,3.222,22.306,n,n,n,y,y,n,NONE,n,y,n,y,1,"Estimated measurements because of overhang, 3cm scale used",
KI2016b,37,1025,,NO,1/2/2017,117.971,61.163,4494.854,n,n,y,y,y,y,Halimeda,y,y,n,n,NONE,"2.54cm scale used, ",
KI2016b,37,1026,,NO,2/3/2017,20.022,18.645,286.269,n,n,n,y,y,y,Peysson_red,y,y,n,y,2,"large area bleaching, 12.996cm scale used",
KI2016b,37,1027,,NO,25-01-2017,42.952,37.35,1173.838,n,y,n,y,y,y,Halimeda,y,y,n,n,NONE,pink disease in one spot,
KI2016b,37,1028,,NO,25-01-2017,30.343,23.967,540.136,n,n,y,y,y,n,NONE,y,y,n,n,NONE,,
KI2016b,37,1029,,NO,2/3/2017,25.768,24.293,430.044,n,y,y,y,y,y,Halimeda,y,y,n,y,1,"a few areas of bleaching, pink/red disease present along bottom edge of coral, 3cm scale used",
KI2016b,37,1031,,NO,25-01-2017,24.26,21.129,400.082,n,n,n,y,y,y,Peysson_red,y,y,n,y,1,small edge of bleaching,
KI2016b,37,1032,,NO,25-01-2017,18.419,18.327,234.072,n,n,y,y,y,y,Halimeda,n,y,n,y,1,"5cm scale used, two small areas of bleaching",
KI2016b,37,1067,,NO,1/2/2017,56.513,26.94,1149.878,n,n,y,y,y,n,NONE,y,y,n,n,NONE,6.985cm scale used,
KI2016b,37,1068,,NO,1/2/2017,26.134,22.314,439.189,n,n,y,y,y,y,Peysson_red,y,y,n,y,1,"6.985cm scale used, several small areas of bleaching",
KI2016b,37,1069,,NO,1/2/2017,19.785,19.102,229.968,n,n,y,y,y,y,Peysson_red,y,y,n,n,NONE,"2.54cm scale used, ",
KI2016b,37,1070,,NO,1/2/2017,23.735,10.1,260.594,n,n,y,y,y,n,NONE,n,y,y,y,1,"6.985cm scale used, several small areas of bleaching",
KI2016b,37,1071,,NO,1/2/2017,23.056,12.449,254.251,n,n,y,y,y,y,Halimeda,n,y,n,y,2,"6.985cm scale used, several large areas of bleaching",
KI2016b,40,944,,NO,20-01-2017,0,0,0,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,DEAD,
